sample_id,noise_type,noise_score
205,unrelated,0.6573099424022051
206,none,0.047318042855049584
207,none,0.050301025892544746
208,none,0.021719373727378692
209,none,0.05269588602755757
210,none,0.18027955564944442
211,none,0.06735037666063202
212,unrelated,0.5475335896605571
213,none,0.1580074596188375
214,none,0.08613624315026698
215,none,0.052259476358885
216,none,0.061093273077147785
217,none,0.055331026764737626
218,none,0.007391731219760046
219,none,0.031848992548316815
220,none,0.07531520226111357
221,none,0.03083668107397709
222,none,0.021532628437952703
223,unrelated,0.5769769588595375
224,none,0.058739561495742575
225,none,0.0012057109386162006
226,none,0.05832879351365222
227,none,0.280845768663601
228,none,0.08209244388493019
229,none,0.02305972266814681
230,none,0.0532947407097386
231,unrelated,0.6154761609430226
232,unrelated,0.8290993504209293
233,unrelated,0.5414271939555662
234,none,0.008620255532767677
235,none,0.031467520623377994
236,none,0.07126960510133888
237,none,0.08864431943838198
238,none,0.04954639670419641
239,none,0.14990654282862512
240,none,0.13778961738505024
241,none,0.10559103986829692
242,none,0.0009788019148288523
243,none,0.0008964881003954051
244,none,0.07894972169142213
245,none,0.00782024014420481
246,none,0.14571122670685774
247,none,0.05014097936038356
248,none,0.10303123117626706
249,none,0.050425768956702074
250,none,0.05704445322853144
251,none,0.25363920348365965
252,none,0.003071395299518277
253,none,0.0010752776813936825
254,none,0.017559412928207827
255,none,0.027369860108429515
256,none,0.07251587256931051
257,none,0.02428559447970159
258,none,0.016851626240330125
259,none,0.05262737319350031
260,none,0.053811471500436726
261,none,0.12114032524074973
262,none,0.00221438350374416
263,none,0.07031791764988403
264,none,0.00026229636512131006
265,none,0.030926448834590153
266,none,0.3693961871649413
267,none,0.2007304365577537
268,none,0.0006278154779911545
269,none,0.1442711781274164
270,none,0.005710423562397404
271,none,0.05391302115812715
272,none,0.046971618855380676
273,unrelated,0.5591323966561292
274,none,0.0005288138952998729
275,none,0.08223320881438159
276,none,0.00012078882188217444
277,none,0.07961950151785706
278,none,0.19583071440130848
279,none,0.001761668744970055
280,none,0.051247718349143545
281,none,0.03440174342059733
282,none,0.04205839054466124
283,none,0.10782429958532136
284,none,0.0008365183245305502
285,none,0.037305753353476925
286,none,0.0008565986458156907
287,unrelated,0.604861810021116
288,none,0.021077464475793003
289,none,0.08961147622470564
290,none,0.016421273280789902
291,none,0.020418805320280536
292,none,0.019682838856516824
293,none,0.02151442341907073
294,none,0.02797524630735597
295,none,0.019975726011331272
296,unrelated,0.7775610559593737
297,none,0.011348157476722909
298,none,0.1208174909635858
299,none,0.06212241949160825
300,none,0.0011932506183598044
301,none,0.05639970335740005
302,none,8.103925393569201e-05
303,none,0.2703483392826394
304,none,0.0025837203659890007
305,none,0.02589992223610246
306,unrelated,0.6464024402041866
307,none,0.02121902430617578
308,none,0.0007446929714535966
309,none,0.025863021047741994
310,none,0.023440328602418424
311,none,0.035199300607540104
312,none,0.028289253568983676
313,none,0.04962841702111814
314,none,0.08151280002517955
315,none,0.0012132426892943562
316,none,0.1128354244472224
317,none,0.013825613828849977
318,none,0.000488864948525707
319,none,0.031776915617928614
320,none,0.1518842472582045
321,none,0.022042551949955396
322,none,0.0017012538489206625
323,none,0.000531753855037237
324,none,0.0005525857170498022
325,none,0.0017272666719942082
326,none,0.14415477114351505
327,none,0.0005367927193690289
328,none,0.0012988704068848931
329,unrelated,0.5264198357819133
330,none,0.07427769444118981
331,none,0.000542992250009341
332,none,0.04024070801335745
333,none,0.3697947308607208
334,none,0.03733946115998418
335,none,0.022146300409060276
336,none,0.021547188267818814
337,none,0.04706625874782894
338,none,0.07850163165097836
339,none,0.0007608333799869063
340,none,0.02041685036167538
341,none,0.03755956605140007
342,none,0.34230370358255546
343,none,0.45219997031536996
344,none,0.03443684183206404
345,none,0.09363767629768273
346,none,0.05398665063670127
347,none,0.06678061938138322
348,none,0.027017356419808382
349,none,0.0022043313434194647
350,none,0.02140041983171686
351,none,0.05390385380006649
352,none,0.017875052173979375
353,none,0.004036245662981587
354,none,0.018815517740137854
355,none,0.04598729129877337
356,unrelated,0.6646936590829498
357,none,0.024908387774578693
358,none,0.03572539512024282
359,none,0.03385330205945313
360,none,0.022885444353989485
361,none,0.057685770412192555
362,none,0.03514905245780595
363,none,0.11799153969137005
364,none,0.06784429838292035
365,none,0.02699955519229664
366,unrelated,0.6883930007715213
367,none,0.03991022850204797
368,none,0.00034042381199045514
369,none,0.0010711852572549269
370,none,0.00532678263575993
371,none,0.04736297659086942
372,unrelated,0.7015110650307578
373,none,0.00266189305889436
374,unrelated,0.769471667738818
375,none,0.026107805867869732
376,none,0.04830852610061323
377,none,0.02968352458003855
378,none,0.07027654300744715
379,none,0.06158814168939471
380,none,0.020211024580278954
381,none,0.06493326200178177
382,none,0.09719318745727558
383,unrelated,0.6938070745832455
384,none,0.0005279247767662756
385,unrelated,0.6505013227145663
386,none,0.04982301490139362
387,none,0.00038646890735083016
388,unrelated,0.7651892862599107
389,none,0.11182798691821966
390,none,0.004614123307365984
391,none,6.273366948739942e-05
392,none,0.06316206443096468
393,none,0.08043462069871957
394,none,0.0006410950666800051
395,none,0.019732134383080212
396,none,0.038958073279705255
397,none,0.04709324788915227
398,none,0.03144057724987355
399,none,0.04395661569550618
400,none,0.00792693285335874
401,none,0.03665469276899605
402,none,0.005292729571176729
403,none,0.05205247936028215
404,none,0.015601004693709033
405,none,0.1224207102664527
406,none,0.11666190994500088
407,none,0.0005838267403111565
408,none,0.010123724578438265
409,none,0.018693902566895067
410,none,0.000535010786842108
411,none,0.015332255947122713
412,none,0.2992802886068111
413,none,0.01732664803722868
414,unrelated,0.6609820504254248
415,none,0.0017223949552823783
416,none,0.00019434161798005092
417,none,0.1432456096053946
418,none,0.0008507644107470371
419,none,0.03507894881659532
420,none,0.030517992514324282
421,none,0.017276254723619364
422,none,0.00041651715570790754
423,none,0.07568239473292009
424,none,0.00015625
425,unrelated,0.6351399130569518
426,none,0.0012500383280818074
427,none,0.00018960674148589166
428,none,0.0017464386335057564
429,none,0.03784303245842906
430,none,0.03712651003843556
431,none,0.01636039691290595
432,none,0.00026229636512131006
433,none,0.020979632637038535
434,none,0.030792657686860073
435,none,0.008230087491400109
436,none,0.013687680372565783
437,none,0.001125753186284687
438,none,7.931540394370266e-05
439,none,0.02306120196766384
440,unrelated,0.7109824777675625
441,none,0.29525162454612447
442,none,0.006133052682442431
443,none,0.001123044768896686
444,none,0.013758126822867301
445,none,0.23557974887639838
446,none,0.024768082649377354
447,none,0.034537039497831254
448,none,0.027808142243564715
449,none,0.020226117294895506
450,none,0.026847727868543586
451,none,0.022190082920779647
452,none,0.08454952273482517
453,none,0.02163646802219902
454,none,0.01831291861833658
455,none,0.035071079627939185
456,none,0.017292137047140825
457,none,0.0010506252347033452
458,unrelated,0.5560763184750026
459,none,0.24321395146569175
460,none,0.04371736897890664
461,none,0.04744787497270057
462,none,0.37367154482226206
463,none,0.04709239047256669
464,none,0.00016090063634704318
465,none,0.003273622484700078
466,none,0.0012147124768680626
467,unrelated,0.5646855256881252
468,none,0.014728569524879777
469,none,0.0308940566217132
470,none,0.0013793853786632634
471,none,0.01750132650902822
472,unrelated,0.7824248278956535
473,none,0.021244351171177577
474,none,0.05079254212855856
475,unrelated,0.43182014864560364
476,none,0.00037905042606260807
477,none,0.4273123114790465
478,none,0.013563584648775065
479,none,0.03353350688726943
480,none,0.01343745418682221
481,none,0.037546261693658683
482,none,0.017724851985903293
483,none,0.0005267087134546313
484,unrelated,0.7289945669703151
485,none,0.021194721963858357
486,none,0.0007647732927387372
487,none,0.016782126883689782
488,none,0.010076818381008728
489,none,0.03965489416377992
490,none,0.0249902890549069
491,none,0.14651304468232468
492,none,0.11520478837555093
493,none,0.46080527476051636
494,none,0.014968954268950263
495,none,0.012373103919572907
496,none,0.0019247659472775925
497,none,0.011944949918954591
498,unrelated,0.711525739038157
499,none,0.04643988365769183
500,none,0.05160222984150602
501,none,0.10440665264497172
502,none,0.0004479820930135099
503,none,0.04210746321041607
504,none,0.021600481570176022
505,none,0.018866194214537106
506,unrelated,0.48404797588368864
507,none,0.04105682774172292
508,none,0.02089630828309065
509,none,0.01053315133707951
510,none,0.021376888780404273
511,none,0.43877563991141777
512,none,0.020573570900009462
513,none,0.010623326568600246
514,none,0.04692224030831348
515,unrelated,0.6952001647425909
516,none,0.04502510926056547
517,none,0.025457501443903928
518,none,0.08471073034365827
519,none,0.026521361454988197
520,none,0.0002254725530829423
521,none,0.032373215653164256
522,none,0.015492213384659332
523,none,0.09947015233008029
524,none,0.013190651729041866
525,none,0.01912064633400671
526,none,0.07548173153910058
527,none,0.2757604347487236
528,unrelated,0.6842674406360367
529,unrelated,0.3948522336607777
530,none,0.014722538159284
531,none,0.08585947238254107
532,none,0.2248505348191134
533,none,0.018738793750928753
534,none,0.026219134399807564
535,none,0.0007343766488166468
536,none,0.09727811376976284
537,none,0.04816225233706452
538,unrelated,0.4653687581785897
539,none,0.0779888918233302
540,none,0.013954222446633285
541,none,0.0013848992957368447
542,none,0.0016642899071259202
543,none,0.09804599137698933
544,none,0.012518775789175691
545,none,0.000535010786842108
546,none,0.18742500768498296
547,none,0.0065928392927981075
548,none,0.00016085672524901424
549,unrelated,0.14460930393004845
550,none,0.008928046880888506
551,none,0.0016663587401352722
552,none,0.05530777924654157
553,none,0.24697369959716806
554,unrelated,0.5582848832451738
555,none,0.0337539892306747
556,none,0.005209078988296812
557,none,0.006913093517843702
558,none,0.06806232585960686
559,none,0.17519196218136002
560,none,0.011999330924713386
561,none,0.01724435639546736
562,none,0.46518598982845744
563,none,0.0005954950449248412
564,none,0.0005929030757396155
565,none,0.0673222959031855
566,none,0.0002781023167071306
567,none,0.012780444198550105
568,none,0.14433656758508406
569,none,0.16655621372400883
570,unrelated,0.4778054087706029
571,none,0.0003916032934293734
572,none,0.0006498080977833054
573,none,0.030118561473072108
574,none,0.016824607085746138
575,none,0.0043203298912510455
576,none,0.0002422160438361695
577,none,0.03567636216669601
578,none,0.0014186678932671846
579,none,0.036320440354441715
580,none,0.0008393840714071113
581,none,0.1812898220100667
582,none,0.007474046116836689
583,unrelated,0.3422331498987694
584,none,0.05853807777880657
585,unrelated,0.49268802840928116
586,none,0.38116540116463726
587,none,0.16007643300231375
588,none,0.0018507086570860984
589,none,0.013580122011178631
590,none,0.0006002450313758106
591,none,0.4457919760274784
592,none,0.0011099903921565758
593,none,0.0008061156154099187
594,none,0.02091958663050473
595,none,0.020823319289123208
596,none,0.0014293062683499772
597,none,0.021713803962624612
598,none,0.01195814479459954
599,unrelated,0.5903923113489661
600,none,0.0265905020048673
601,unrelated,0.47185968670266176
602,none,0.38935333372114983
603,none,0.01728826173304471
604,none,0.012422643859196905
605,none,0.00045782797568471255
606,none,0.014085452826141286
607,none,0.011843972610172022
608,none,0.03657933536337093
609,none,0.02565107779366266
610,none,0.01877679819958355
611,none,0.02300911081379634
612,none,0.19506776436413012
613,none,0.0003372161646694083
614,none,0.027528999172422287
615,none,0.03618329330191516
616,none,0.01260983130796459
617,none,0.21223622418204863
618,none,9.064470690356548e-05
619,none,0.049246086289399874
620,none,0.02147284217679425
621,none,0.014084881836972787
622,none,0.008751609575217057
623,none,0.00017466630325807783
624,none,0.0008299984593165119
625,unrelated,0.5903689753016588
626,none,0.028996959716540264
627,unrelated,0.4972222564343495
628,none,0.15804772544013818
629,none,0.03889562267575842
630,none,0.06996792795528804
631,none,0.08861013064553848
632,none,0.02127570318792293
633,none,0.022909327193357844
634,none,0.05886754947675255
635,none,0.05850039508033052
636,none,0.11975326343635777
637,none,0.04372092543870784
638,none,0.3543472523781031
639,unrelated,0.6260200782596457
640,none,0.010124952250663127
641,none,0.027969475368309914
642,none,0.004570481871089568
643,none,0.24286790813923592
644,none,0.011158313495301386
645,none,0.3491355101273358
646,none,0.005401328940156654
647,none,0.015381882646891205
648,none,0.06803641105126704
649,none,0.028920707711186287
650,none,0.0925209193657668
651,none,0.001146938638471749
652,unrelated,0.5097452922017705
653,unrelated,0.6930717382360667
654,none,0.025849947224893068
655,none,0.014216325852298999
656,none,0.00017902904328018224
657,unrelated,0.7502535958016909
658,none,0.00031845922561111393
659,unrelated,0.4911755119614214
660,none,0.000727758861518015
661,none,0.027079011944402057
662,none,0.02337825398205086
663,none,0.0009693419183643792
664,none,0.0037467493409536743
665,unrelated,0.5919767275234515
666,none,0.0017831939448742962
667,none,0.013956844773222801
668,none,0.0003441887771386967
669,none,0.014506097621176177
670,none,0.05060574018140083
671,none,0.15442829058838786
672,none,0.0022357540768925765
673,none,0.035867435907792
674,none,0.002462739545771914
675,none,0.0069748888481734215
676,none,0.061461486534137064
677,none,0.00012078882188217444
678,none,0.017010957742653657
679,none,0.26760745687648957
680,none,0.0001858225215410518
681,none,0.00017041661344544985
682,none,0.04822797625651459
683,none,0.3088551912329378
684,none,0.060142799779310474
685,none,0.04996240714322219
686,none,0.12123774527542949
687,none,0.021851815757892704
688,none,0.023234578063671532
689,none,0.0043746762356342015
690,none,0.0004507480639764152
691,none,0.0018264405456850255
692,none,0.027158319997337043
693,none,0.015958882719652602
694,none,0.0339914737577842
695,none,0.013418647285143748
696,none,0.028786133835934535
697,none,0.0019018943081085921
698,none,0.001169576542376095
699,none,0.00011080205617541156
700,none,0.005564665615198067
701,none,0.01393834563581169
702,none,0.052495605738432
703,none,0.00010114115750724822
704,none,0.00857561538647855
705,none,0.04950926421027433
706,none,0.028289392732345934
707,none,0.05898057012232187
708,none,0.04788053847545574
709,none,0.00026450160779656877
710,none,0.008087979388043681
711,none,0.1250686561528443
712,none,0.02161183073049263
713,none,0.019380289548974423
714,none,0.017514586558540587
715,none,0.025405910153055693
716,none,0.09295400712331738
717,none,0.01945937737575623
718,none,0.04043373319213948
719,unrelated,0.4774147324440811
720,none,7.503247241146898e-05
721,none,0.005188069271050036
722,none,0.04434556084028959
723,none,0.09911555300238971
724,unrelated,0.7774444016415762
725,none,0.014191839464105438
726,none,0.5678006703439674
727,none,0.03891784712049462
728,none,0.05709362164244909
729,unrelated,0.5239467332017956
730,none,0.02349377343820177
731,none,0.03833286003915606
732,none,0.006759889028938327
733,none,0.1267005592001308
734,none,0.3692240965442377
735,none,0.006776520999464967
736,none,0.006338539939794509
737,none,0.20031310806387537
738,none,0.014252750907802767
739,none,0.16477677955501085
740,none,0.013932520297212668
741,none,0.37950538239728665
742,none,0.056938740976673605
743,none,0.03165767849822784
744,none,6.018606307812209e-05
745,none,0.08004602826583179
746,none,0.010842747376794661
747,none,0.6180595009633753
748,none,0.0006865534365698755
749,unrelated,0.7592478600360333
750,none,0.015810934306432416
751,none,0.21766440972190879
752,none,0.0019164317265468302
753,none,0.015471383203475589
754,none,0.000563746419026016
755,none,0.028692822810636766
756,none,0.0005954950449248412
757,none,0.013184025006798952
758,none,0.027297872405692824
759,none,0.015534548807318553
760,none,0.00027152676575776255
761,none,0.012728687294977767
762,none,0.059024341606834944
763,none,0.014599409337804703
764,none,0.03287096267113238
765,none,0.02209927833529275
766,none,0.018817123551108553
767,none,0.09390462441217454
768,none,0.0022210181792090404
769,none,0.00045660615603595247
770,none,0.014760117456137105
771,none,0.0011629677903507015
772,none,0.036088419135457385
773,none,0.01659614934310369
774,none,0.012574248719208895
775,none,0.0025030053397634444
776,none,0.0729893797043962
777,none,0.06225132289926155
778,none,0.025243821221784327
779,none,0.1938977445878181
780,none,0.0022654267048680204
781,none,0.034876729854448243
782,none,0.021459595909336722
783,none,0.09359440595681838
784,none,0.012263335635687534
785,none,0.06599266738845526
786,none,0.000785431596353799
787,none,0.00036732459765640796
788,none,0.02925025406642767
789,none,0.1804244399485569
790,none,0.004594163009445013
791,none,0.01432196436963008
792,none,0.0002605883500822473
793,none,0.08252870710469555
794,none,0.01994250809085347
795,unrelated,0.5991761230711254
796,none,0.0019260535773406168
797,none,0.00046871416858479105
798,none,0.006831974225139249
799,none,0.0007801464920192235
800,unrelated,0.7816639015545407
801,none,0.05129121949320325
802,none,0.004779497190211058
803,none,0.0336776959015431
804,none,0.06219899603751575
805,none,0.021200324121093895
806,none,0.38053389823057515
807,none,0.03383921831690364
808,none,0.022107996471598824
809,none,0.321146687615715
810,none,0.06316680128486478
811,none,0.024407432088113447
812,none,0.0014565141780369273
813,none,0.00013619888730182013
814,none,0.029093484553208024
815,none,0.0029629125908299924
816,none,4.288521353917866e-05
817,none,0.006107315295097249
818,none,0.000401283722165645
819,none,0.02020359388122849
820,unrelated,0.3788374931101008
821,none,0.027780227557365648
822,none,0.01849454139488984
823,none,0.00044309276964299996
824,none,0.02711883249050835
825,none,0.0003563019850643169
826,none,0.0019664177415233373
827,none,0.03509166834596536
828,none,0.022427765703962856
829,none,0.06052622637748123
830,none,0.012566221640341872
831,none,0.03419324946691247
832,none,0.029091001982844623
833,none,0.016289146189122427
834,none,0.015645865121656936
835,none,0.0012861295878419925
836,unrelated,0.3926153511499832
837,none,0.0014717620597944705
838,none,0.019365860824553157
839,none,0.018789219628158698
840,none,0.03737812422330599
841,none,0.026388783687761482
842,none,0.018196339032202698
843,none,0.025946914066723933
844,none,0.00020016316577816398
845,none,0.00022056709239215227
846,none,0.0018244099110739315
847,none,0.0007446929714535966
848,none,0.11106032280965229
849,none,0.022922716117128542
850,none,0.020451981939198293
851,none,0.09671629731815956
852,none,0.0014870831472032831
853,none,0.022419321693953075
854,none,0.012941125044082059
855,unrelated,0.3569090391488489
856,none,0.031922129862539894
857,none,0.04897136583173744
858,none,0.07508042712106407
859,none,0.22321874111858725
860,none,0.0019801225500567328
861,none,0.04750919128105077
862,none,0.040395175301538154
863,none,0.02783722856201677
864,none,0.007711965703751317
865,none,0.019715935894693296
866,none,0.015494621276242198
867,none,0.014239272482151668
868,none,0.017131019526633484
869,none,0.04340688361738526
870,none,0.0766544825255176
871,none,0.020007632222070252
872,none,0.009837835886916948
873,unrelated,0.3724244368569933
874,none,0.026391920460587085
875,none,0.3058289998249062
876,none,0.0007553757982425844
877,none,0.0664432268445833
878,none,0.12793110838347155
879,none,0.039608117957489836
880,none,0.028800777991926686
881,unrelated,0.546524561956555
882,none,0.006439732086207797
883,none,0.031144448289165075
884,none,0.023801591414676703
885,none,0.01836296468387467
886,none,0.0013412660498435217
887,none,0.0005495074726407693
888,none,9.846833964959986e-05
889,none,0.02636401262489647
890,none,0.016345187213201703
891,none,0.018570753490180395
892,none,0.01998193958193627
893,unrelated,0.5519622441085343
894,none,0.033159639217469
895,none,0.016834050332423377
896,none,0.12783832123132
897,none,0.010933259352512983
898,none,0.3836640709213266
899,none,0.30053778595209624
900,none,0.03057970425852564
901,none,0.00024589666960624036
902,none,0.0010295077236052367
903,none,0.06465460465438733
904,none,0.012806580980955273
905,none,0.021647364558695373
906,none,0.02005262667754635
907,none,0.05108781668051281
908,none,0.015711935646724455
909,none,0.0024177582631399147
910,none,0.08360309314680502
911,none,0.00015424790206380691
912,none,0.07742420058422317
913,none,0.03540600616165478
914,none,0.025328768147487767
915,none,0.018285190994207817
916,none,0.0016072146933902576
917,unrelated,0.4204433977570178
918,unrelated,0.7298862800732203
919,none,0.00011799010956833368
920,none,0.01124737461920098
921,none,0.022127996526592905
922,none,0.017799028873215005
923,none,0.011436467864420104
924,none,0.5240994549749954
925,none,0.015454332479114747
926,none,0.0010994077437027734
927,none,0.0016048170954673449
928,none,0.03755548528340741
929,none,0.03166937324986697
930,none,0.0141130759849721
931,none,0.0003120974855157212
932,none,0.024799531732443807
933,none,0.03009505912099835
934,none,0.00030079987534844225
935,none,0.019379047814920374
936,none,1.1544011544011544e-05
937,unrelated,0.41692425639018843
938,none,0.24837977279775178
939,none,0.3852415955984105
940,none,7.544014979235495e-05
941,none,0.00020016316577816398
942,none,0.00023272145565285287
943,none,0.016362069113154108
944,none,0.12093204421305494
945,none,0.00524118321284466
946,none,0.07365065520838306
947,none,0.03525082076749346
948,none,0.36989389961086055
949,none,0.02235701660835592
950,none,0.13916934610199003
951,none,0.04844087713550614
952,none,0.014458822369307655
953,none,0.00045098637440461013
954,none,0.00033123935563908935
955,none,0.028360270934961598
956,none,0.0006219113336614139
957,none,0.2741426509439878
958,none,0.0005954950449248412
959,none,0.0004433182519682011
960,none,0.0019237548037503768
961,none,0.03963304537095541
962,none,0.10834635453939395
963,none,0.00031108699242221344
964,none,0.000568729256515719
965,none,0.0570025522732196
966,none,0.00022314564296153694
967,none,0.05553725009845242
968,none,0.01134478397521553
969,none,0.002458325988490107
970,none,0.0006180646284940387
971,none,0.018922634012612242
972,none,0.0005954950449248412
973,none,0.030599786022547155
974,none,0.07085997327672382
975,none,0.03228816639846497
976,none,0.050409401692879705
977,none,0.02087099951006365
978,none,0.012226369018479382
979,unrelated,0.7570572955527054
980,none,0.015214424730110683
981,none,0.018406249643107612
982,none,0.44309364472665685
983,none,0.0002641380119539168
984,none,0.009772162826754882
985,none,0.03509130957617892
986,none,0.0031528151557886058
987,none,0.11440284089119965
988,none,0.02818821097933604
989,none,0.0007258640307001521
990,none,0.023191777611004397
991,none,0.043108611225720586
992,none,0.0001493537422375978
993,none,0.05098015592572719
994,none,0.00013504235872459437
995,none,0.08440380735408656
996,none,0.00015850593209804176
997,unrelated,0.7237656630143167
998,none,0.03759899411191533
999,none,0.056319215344926954
1000,none,0.0628945559804835
1001,unrelated,0.5207295568948049
1002,none,0.021154015678814208
1003,none,0.022595887458527107
1004,none,0.01484849571818081
1005,none,0.01192052990760448
1006,none,0.01481892281151841
1007,unrelated,0.5367755730815887
1008,none,6.727499439065588e-05
1009,none,0.15086550757811046
1010,none,0.0017581470907257523
1011,none,0.015434874855979476
1012,none,0.019209959865494758
1013,none,0.03685013873728259
1014,none,0.0024396088323527746
1015,none,0.05601910612244958
1016,none,0.1088859252562016
1017,none,0.000360827238838063
1018,none,0.017692250663455554
1019,none,0.0028898044264382416
1020,none,0.23447847043611036
1021,unrelated,0.6458702909256899
1022,none,0.025913936255059382
1023,none,0.28602642399250017
1024,none,0.046458697682206694
1025,none,0.017161309529134403
1026,none,0.08346456541614604
1027,none,0.000838348565511684
1028,none,0.027401511789628446
1029,none,0.053078553809967656
1030,none,0.06550212451945352
1031,none,0.02480585701129294
1032,none,0.009643839927247289
1033,none,0.01874553318297102
1034,none,0.0809415779455657
1035,none,0.0001908948029540837
1036,none,0.048571143358830365
1037,none,0.01588475387674967
